"location","time_bin","n_reports","composite_severity","miss_cells","missing_rate","local_uncertainty"
9,"2020-04-10T16:00:00Z",8,5.575,6,0.75,0.344463631871629
9,"2020-04-10T17:00:00Z",20,4.88,20,1,0.182092471597103
9,"2020-04-10T18:00:00Z",14,5.51428571428571,10,0.714285714285714,0.250951749398914
9,"2020-04-10T19:00:00Z",8,5.7,6,0.75,0.24828828005938
9,"2020-04-10T20:00:00Z",13,4.30769230769231,11,0.846153846153846,0.208734908616438
9,"2020-04-10T21:00:00Z",7,4.94285714285714,6,0.857142857142857,0.223450182849676
9,"2020-04-10T22:00:00Z",13,4.83076923076923,10,0.769230769230769,0.207011804040675
9,"2020-04-10T23:00:00Z",12,4.63333333333333,9,0.75,0.240775001222996
9,"2020-04-11T00:00:00Z",0,NA,0,NA,1
10,"2020-04-06T00:00:00Z",0,NA,0,NA,1
10,"2020-04-06T01:00:00Z",1,5.5,1,1,NA
10,"2020-04-06T02:00:00Z",3,4.83333333333333,3,1,0.589913405305678
10,"2020-04-06T03:00:00Z",1,7,1,1,NA
10,"2020-04-06T04:00:00Z",1,6.5,0,0,NA
10,"2020-04-06T05:00:00Z",1,5.25,1,1,NA
10,"2020-04-06T06:00:00Z",4,5.5,4,1,0.404110350074224
10,"2020-04-06T07:00:00Z",5,5.7,5,1,0.376245567320146
10,"2020-04-06T08:00:00Z",4,4.6875,3,0.75,0.358733236255832
10,"2020-04-06T09:00:00Z",1,5.75,1,1,NA
10,"2020-04-06T10:00:00Z",5,4.6,5,1,0.366395612922937
10,"2020-04-06T11:00:00Z",3,7.58333333333333,2,0.666666666666667,0.434369630441518
10,"2020-04-06T12:00:00Z",3,5,3,1,0.399477116109948
10,"2020-04-06T13:00:00Z",2,5.5,2,1,0.888908729652601
10,"2020-04-06T14:00:00Z",10,3.425,2,0.2,0.337478069162888
10,"2020-04-06T15:00:00Z",12,2.8125,3,0.25,0.249549580761468
10,"2020-04-06T16:00:00Z",70,1.91214285714286,2,0.0285714285714286,0.0503958087662809
10,"2020-04-06T17:00:00Z",36,2.34027777777778,4,0.111111111111111,0.186359975681778
10,"2020-04-06T18:00:00Z",17,2.23529411764706,2,0.117647058823529,0.222155674765588
10,"2020-04-06T19:00:00Z",9,4.08333333333333,4,0.444444444444444,0.378038067411894
10,"2020-04-06T20:00:00Z",6,4.75,4,0.666666666666667,0.413648447371236
10,"2020-04-06T21:00:00Z",3,5.5,3,1,0.423472115219933
10,"2020-04-06T22:00:00Z",6,5.33333333333333,3,0.5,0.374432560563299
10,"2020-04-06T23:00:00Z",3,5.33333333333333,3,1,0.471022597015486
10,"2020-04-07T00:00:00Z",3,5.5,2,0.666666666666667,0.508333333333333
10,"2020-04-07T01:00:00Z",6,6.08333333333333,5,0.833333333333333,0.345319029278155
10,"2020-04-07T02:00:00Z",4,5.875,4,1,0.46650635094611
10,"2020-04-07T03:00:00Z",4,4.6875,4,1,0.367924764150708
10,"2020-04-07T04:00:00Z",2,6.375,2,1,0.517677669529664
10,"2020-04-07T05:00:00Z",2,6.625,2,1,0.553033008588991
10,"2020-04-07T06:00:00Z",3,4.66666666666667,3,1,0.43741663330664
10,"2020-04-07T07:00:00Z",1,4.5,1,1,NA
10,"2020-04-07T08:00:00Z",2,4.25,2,1,0.676776695296637
10,"2020-04-07T09:00:00Z",4,5.875,3,0.75,0.468422373701353
10,"2020-04-07T10:00:00Z",3,5.25,1,0.333333333333333,0.423472115219933
10,"2020-04-07T11:00:00Z",5,6,5,1,0.261237243569579
10,"2020-04-07T12:00:00Z",2,3.5,2,1,0.712132034355964
10,"2020-04-07T13:00:00Z",2,5.375,2,1,0.517677669529664
10,"2020-04-07T14:00:00Z",2,3.875,1,0.5,0.588388347648318
10,"2020-04-07T15:00:00Z",0,NA,0,NA,1
10,"2020-04-07T16:00:00Z",1,6,1,1,NA
10,"2020-04-07T17:00:00Z",5,5.1,4,0.8,0.296176920308357
10,"2020-04-07T18:00:00Z",2,5.875,1,0.5,0.694454364826301
10,"2020-04-07T19:00:00Z",0,NA,0,NA,1
10,"2020-04-07T20:00:00Z",7,5.39285714285714,6,0.857142857142857,0.315373532692731
10,"2020-04-07T21:00:00Z",2,5.625,2,1,0.694454364826301
10,"2020-04-07T22:00:00Z",6,4.29166666666667,4,0.666666666666667,0.321921832978988
10,"2020-04-07T23:00:00Z",2,6.625,1,0.5,0.765165042944955
10,"2020-04-08T00:00:00Z",3,5.41666666666667,2,0.666666666666667,0.527519669962184
10,"2020-04-08T01:00:00Z",2,6.625,2,1,0.623743686707646
10,"2020-04-08T02:00:00Z",6,5.125,5,0.833333333333333,0.452476918407223
10,"2020-04-08T03:00:00Z",5,5.75,4,0.8,0.313192314226718
10,"2020-04-08T04:00:00Z",3,4.83333333333333,3,1,0.434369630441518
10,"2020-04-08T05:00:00Z",4,5.75,3,0.75,0.323598007219399
10,"2020-04-08T06:00:00Z",3,4.58333333333333,3,1,0.385374983319987
10,"2020-04-08T07:00:00Z",1,4,1,1,NA
10,"2020-04-08T08:00:00Z",49,6.88775510204082,0,0,0.0729630018096473
10,"2020-04-08T09:00:00Z",0,NA,0,NA,1
10,"2020-04-08T10:00:00Z",0,NA,0,NA,1
10,"2020-04-08T11:00:00Z",0,NA,0,NA,1
10,"2020-04-08T12:00:00Z",0,NA,0,NA,1
10,"2020-04-08T13:00:00Z",0,NA,0,NA,1
10,"2020-04-08T14:00:00Z",0,NA,0,NA,1
10,"2020-04-08T15:00:00Z",0,NA,0,NA,1
10,"2020-04-08T16:00:00Z",0,NA,0,NA,1
10,"2020-04-08T17:00:00Z",0,NA,0,NA,1
10,"2020-04-08T18:00:00Z",0,NA,0,NA,1
10,"2020-04-08T19:00:00Z",0,NA,0,NA,1
10,"2020-04-08T20:00:00Z",0,NA,0,NA,1
10,"2020-04-08T21:00:00Z",0,NA,0,NA,1
10,"2020-04-08T22:00:00Z",0,NA,0,NA,1
10,"2020-04-08T23:00:00Z",0,NA,0,NA,1
10,"2020-04-09T00:00:00Z",0,NA,0,NA,1
10,"2020-04-09T01:00:00Z",0,NA,0,NA,1
10,"2020-04-09T02:00:00Z",0,NA,0,NA,1
10,"2020-04-09T03:00:00Z",0,NA,0,NA,1
10,"2020-04-09T04:00:00Z",1375,6.93090909090909,28,0.0203636363636364,0.0525180821914209
10,"2020-04-09T05:00:00Z",6,5,5,0.833333333333333,0.262843586975023
10,"2020-04-09T06:00:00Z",2,3.5,2,1,0.5
10,"2020-04-09T07:00:00Z",3,6,3,1,0.399477116109948
10,"2020-04-09T08:00:00Z",1,5.75,1,1,NA
10,"2020-04-09T09:00:00Z",6,5.20833333333333,5,0.833333333333333,0.260763248255302
10,"2020-04-09T10:00:00Z",3,6.16666666666667,2,0.666666666666667,0.385374983319987
10,"2020-04-09T11:00:00Z",1,4.25,1,1,NA
10,"2020-04-09T12:00:00Z",4,5.5625,3,0.75,0.3625
10,"2020-04-09T13:00:00Z",2,6.125,2,1,0.553033008588991
10,"2020-04-09T14:00:00Z",3,5.66666666666667,3,1,0.396248620293923
10,"2020-04-09T15:00:00Z",186,6.81155913978495,0,0,0.0570183801008295
10,"2020-04-09T16:00:00Z",99,6.81767676767677,0,0,0.0486149429848402
10,"2020-04-09T17:00:00Z",42,6.68452380952381,1,0.0238095238095238,0.104782931784432
10,"2020-04-09T18:00:00Z",29,6.49137931034483,5,0.172413793103448,0.153908983348382
10,"2020-04-09T19:00:00Z",14,5.75,5,0.357142857142857,0.207655192570301
10,"2020-04-09T20:00:00Z",8,5.9375,4,0.5,0.277215777293758
10,"2020-04-09T21:00:00Z",4,4.9375,3,0.75,0.450390244273517
10,"2020-04-09T22:00:00Z",5,5.7,5,1,0.316458146988521
10,"2020-04-09T23:00:00Z",3,6,2,0.666666666666667,0.419935873711777
10,"2020-04-10T00:00:00Z",1,3.5,1,1,NA
10,"2020-04-10T01:00:00Z",6,5.25,5,0.833333333333333,0.355743370678557
10,"2020-04-10T02:00:00Z",0,NA,0,NA,1
10,"2020-04-10T03:00:00Z",3,5.08333333333333,3,1,0.499791536295318
10,"2020-04-10T04:00:00Z",6,4.33333333333333,6,1,0.380948412661669
10,"2020-04-10T05:00:00Z",3,4.83333333333333,3,1,0.434369630441518
10,"2020-04-10T06:00:00Z",1,6.25,1,1,NA
10,"2020-04-10T07:00:00Z",1,6.25,1,1,NA
10,"2020-04-10T08:00:00Z",4,6.0625,4,1,0.3125
10,"2020-04-10T09:00:00Z",2,5.625,1,0.5,0.588388347648318
10,"2020-04-10T10:00:00Z",1,6.25,1,1,NA
10,"2020-04-10T11:00:00Z",3,5.16666666666667,1,0.333333333333333,0.385374983319987
10,"2020-04-10T12:00:00Z",3,4.33333333333333,2,0.666666666666667,0.522630278193342
10,"2020-04-10T13:00:00Z",0,NA,0,NA,1
10,"2020-04-10T14:00:00Z",5,6.3,4,0.8,0.352479506819769
10,"2020-04-10T15:00:00Z",4,5.6875,3,0.75,0.292695628191498
10,"2020-04-10T16:00:00Z",0,NA,0,NA,1
10,"2020-04-10T17:00:00Z",4,6.6875,4,1,0.374791492765599
10,"2020-04-10T18:00:00Z",4,6.125,2,0.5,0.342421137553412
10,"2020-04-10T19:00:00Z",4,5.1875,4,1,0.459538182678003
10,"2020-04-10T20:00:00Z",0,NA,0,NA,1
10,"2020-04-10T21:00:00Z",5,5.6,5,1,0.387583314823041
10,"2020-04-10T22:00:00Z",0,NA,0,NA,1
10,"2020-04-10T23:00:00Z",5,4.8,5,1,0.310961705105861
10,"2020-04-11T00:00:00Z",0,NA,0,NA,1
11,"2020-04-06T00:00:00Z",0,NA,0,NA,1
11,"2020-04-06T01:00:00Z",4,6.5,4,1,0.332462112512353
11,"2020-04-06T02:00:00Z",6,5.8,4,0.666666666666667,0.384290194806434
11,"2020-04-06T03:00:00Z",1,3.6,1,1,NA
11,"2020-04-06T04:00:00Z",1,6.4,0,0,NA
11,"2020-04-06T05:00:00Z",1,5.4,1,1,NA
11,"2020-04-06T06:00:00Z",1,8,0,0,NA
11,"2020-04-06T07:00:00Z",1,7.8,1,1,NA
11,"2020-04-06T08:00:00Z",1,9.6,1,1,NA
11,"2020-04-06T09:00:00Z",1,4.2,1,1,NA
11,"2020-04-06T10:00:00Z",0,NA,0,NA,1
11,"2020-04-06T11:00:00Z",1,5.8,1,1,NA
11,"2020-04-06T12:00:00Z",0,NA,0,NA,1
11,"2020-04-06T13:00:00Z",2,6,2,1,0.528284271247462
11,"2020-04-06T14:00:00Z",1,0.4,0,0,NA
11,"2020-04-06T15:00:00Z",4,4.25,3,0.75,0.466871697861508
11,"2020-04-06T16:00:00Z",31,1.11612903225806,2,0.0645161290322581,0.177012955606633
11,"2020-04-06T17:00:00Z",16,1.325,0,0,0.20539856542317
11,"2020-04-06T18:00:00Z",8,1.55,1,0.125,0.308225076262581
11,"2020-04-06T19:00:00Z",3,1.86666666666667,0,0,0.552726435625391
11,"2020-04-06T20:00:00Z",2,3.4,1,0.5,0.924264068711929
11,"2020-04-06T21:00:00Z",1,4.4,1,1,NA
11,"2020-04-06T22:00:00Z",2,5.6,2,1,0.528284271247462
11,"2020-04-06T23:00:00Z",2,5.4,1,0.5,0.697989898732233
11,"2020-04-07T00:00:00Z",3,7,3,1,0.492078411997209
11,"2020-04-07T01:00:00Z",3,3.4,3,1,0.367974349484711
11,"2020-04-07T02:00:00Z",4,6.4,4,1,0.308878405775519
11,"2020-04-07T03:00:00Z",3,4.73333333333333,3,1,0.425709376403673
11,"2020-04-07T04:00:00Z",3,5.8,3,1,0.645102478695731
11,"2020-04-07T05:00:00Z",4,4.1,4,1,0.408745078663875
11,"2020-04-07T06:00:00Z",3,5.06666666666667,1,0.333333333333333,0.453887608800168
11,"2020-04-07T07:00:00Z",2,3.4,2,1,0.556568542494924
11,"2020-04-07T08:00:00Z",2,3.7,1,0.5,0.627279220613579
11,"2020-04-07T09:00:00Z",1,6,1,1,NA
11,"2020-04-07T10:00:00Z",0,NA,0,NA,1
11,"2020-04-07T11:00:00Z",3,7,2,0.666666666666667,0.420511312204147
11,"2020-04-07T12:00:00Z",4,4.95,2,0.5,0.386014705087354
11,"2020-04-07T13:00:00Z",1,4.6,1,1,NA
11,"2020-04-07T14:00:00Z",1,4.2,1,1,NA
11,"2020-04-07T15:00:00Z",3,6.86666666666667,2,0.666666666666667,0.39762433840662
11,"2020-04-07T16:00:00Z",2,5.9,1,0.5,0.683847763108502
11,"2020-04-07T17:00:00Z",3,5.06666666666667,3,1,0.44705814739488
11,"2020-04-07T18:00:00Z",0,NA,0,NA,1
11,"2020-04-07T19:00:00Z",1,7.2,1,1,NA
11,"2020-04-07T20:00:00Z",4,4.6,3,0.75,0.383666251038423
11,"2020-04-07T21:00:00Z",2,3.6,1,0.5,0.726274169979695
11,"2020-04-07T22:00:00Z",2,3.9,2,1,0.853553390593274
11,"2020-04-07T23:00:00Z",1,7.2,1,1,NA
11,"2020-04-08T00:00:00Z",1,4.6,1,1,NA
11,"2020-04-08T01:00:00Z",5,6.24,2,0.4,0.363340135912763
11,"2020-04-08T02:00:00Z",1,5,1,1,NA
11,"2020-04-08T03:00:00Z",1,6.6,1,1,NA
11,"2020-04-08T04:00:00Z",1,4,1,1,NA
11,"2020-04-08T05:00:00Z",4,6.6,3,0.75,0.399666295470958
11,"2020-04-08T06:00:00Z",1,5.2,1,1,NA
11,"2020-04-08T07:00:00Z",3,5.6,2,0.666666666666667,0.536311164635178
11,"2020-04-08T08:00:00Z",513,5.7859649122807,3,0.00584795321637427,0.0350149920217918
11,"2020-04-08T09:00:00Z",559,5.81037567084079,1,0.00178890876565295,0.0342671399943965
11,"2020-04-08T10:00:00Z",0,NA,0,NA,1
11,"2020-04-08T11:00:00Z",626,5.80351437699681,2,0.00319488817891374,0.0363105006234141
11,"2020-04-08T12:00:00Z",124,5.83225806451613,2,0.0161290322580645,0.0441661879840373
11,"2020-04-08T13:00:00Z",61,5.79672131147541,2,0.0327868852459016,0.0552936231330185
11,"2020-04-08T14:00:00Z",39,5.65128205128205,4,0.102564102564103,0.0898311951979468
11,"2020-04-08T15:00:00Z",9,5.8,1,0.111111111111111,0.142733887712795
11,"2020-04-08T16:00:00Z",11,6.03636363636364,3,0.272727272727273,0.133634429356604
11,"2020-04-08T17:00:00Z",3,5.86666666666667,0,0,0.383665562901805
11,"2020-04-08T18:00:00Z",6,5,2,0.333333333333333,0.244641021425138
11,"2020-04-08T19:00:00Z",5,5.76,1,0.2,0.265421708935185
11,"2020-04-08T20:00:00Z",2,6.2,2,1,0.556568542494924
11,"2020-04-08T21:00:00Z",3,6.73333333333333,3,1,0.423518328389791
11,"2020-04-08T22:00:00Z",2,5,2,1,0.556568542494924
11,"2020-04-08T23:00:00Z",3,5.33333333333333,1,0.333333333333333,0.508071232294415
11,"2020-04-09T00:00:00Z",1,6.6,1,1,NA
11,"2020-04-09T01:00:00Z",4,6.3,3,0.75,0.291633319989323
11,"2020-04-09T02:00:00Z",2,5.6,2,1,0.556568542494924
11,"2020-04-09T03:00:00Z",1,4.6,1,1,NA
11,"2020-04-09T04:00:00Z",4,6.2,3,0.75,0.364309521329882
11,"2020-04-09T05:00:00Z",1,7.2,1,1,NA
11,"2020-04-09T06:00:00Z",1,5.2,1,1,NA
11,"2020-04-09T07:00:00Z",4,6,3,0.75,0.350664459136943
11,"2020-04-09T08:00:00Z",5,5.32,3,0.6,0.4229798197147
11,"2020-04-09T09:00:00Z",4,7.65,3,0.75,0.477082951070015
11,"2020-04-09T10:00:00Z",2,6.5,1,0.5,0.570710678118655
11,"2020-04-09T11:00:00Z",1,6.2,1,1,NA
11,"2020-04-09T12:00:00Z",4,5.3,3,0.75,0.318313005106397
11,"2020-04-09T13:00:00Z",2,5.5,1,0.5,0.542426406871193
11,"2020-04-09T14:00:00Z",0,NA,0,NA,1
11,"2020-04-09T15:00:00Z",375,5.19253333333333,3,0.008,0.0365819012560795
11,"2020-04-09T16:00:00Z",138,5.20289855072464,1,0.0072463768115942,0.042512663704599
11,"2020-04-09T17:00:00Z",68,5.19117647058824,1,0.0147058823529412,0.0473841098080055
11,"2020-04-09T18:00:00Z",22,5.43636363636364,1,0.0454545454545455,0.142189108861715
11,"2020-04-09T19:00:00Z",20,5.2,2,0.1,0.108038100008801
11,"2020-04-09T20:00:00Z",4,5.35,1,0.25,0.28
11,"2020-04-09T21:00:00Z",2,4.1,2,1,0.542426406871193
11,"2020-04-09T22:00:00Z",1,8.8,1,1,NA
11,"2020-04-09T23:00:00Z",3,4.93333333333333,3,1,0.409052111277337
11,"2020-04-10T00:00:00Z",1,5.2,1,1,NA
11,"2020-04-10T01:00:00Z",2,6.6,2,1,0.613137084989848
11,"2020-04-10T02:00:00Z",3,4.06666666666667,3,1,0.486085856498528
11,"2020-04-10T03:00:00Z",1,3.8,0,0,NA
11,"2020-04-10T04:00:00Z",3,6.86666666666667,3,1,0.403571025019018
11,"2020-04-10T05:00:00Z",0,NA,0,NA,1
11,"2020-04-10T06:00:00Z",3,6.2,3,1,0.579097447882224
11,"2020-04-10T07:00:00Z",2,6.2,2,1,0.613137084989848
11,"2020-04-10T08:00:00Z",3,5.26666666666667,3,1,0.478016896094738
11,"2020-04-10T09:00:00Z",0,NA,0,NA,1
11,"2020-04-10T10:00:00Z",1,5.6,1,1,NA
11,"2020-04-10T11:00:00Z",5,5.4,2,0.4,0.370880074906351
11,"2020-04-10T12:00:00Z",4,4.8,3,0.75,0.411658075373095
11,"2020-04-10T13:00:00Z",1,4.8,1,1,NA
11,"2020-04-10T14:00:00Z",4,4.6,4,1,0.34660917830793
11,"2020-04-10T15:00:00Z",1,4.6,1,1,NA
11,"2020-04-10T16:00:00Z",0,NA,0,NA,1
11,"2020-04-10T17:00:00Z",3,5.33333333333333,1,0.333333333333333,0.594356959339359
11,"2020-04-10T18:00:00Z",0,NA,0,NA,1
11,"2020-04-10T19:00:00Z",2,5.8,1,0.5,0.613137084989848
11,"2020-04-10T20:00:00Z",4,4.95,4,1,0.327244201508376
11,"2020-04-10T21:00:00Z",2,5.7,2,1,0.683847763108502
11,"2020-04-10T22:00:00Z",1,6,0,0,NA
11,"2020-04-10T23:00:00Z",1,6.2,1,1,NA
11,"2020-04-11T00:00:00Z",0,NA,0,NA,1
12,"2020-04-06T00:00:00Z",2,5,1,0.5,0.606066017177982
12,"2020-04-06T01:00:00Z",4,6.5625,4,1,0.480375599112985
12,"2020-04-06T02:00:00Z",3,6.58333333333333,0,0,0.533853490258599
12,"2020-04-06T03:00:00Z",2,5.5,2,1,0.641421356237309
12,"2020-04-06T04:00:00Z",0,NA,0,NA,1
12,"2020-04-06T05:00:00Z",2,7,2,1,0.535355339059327
12,"2020-04-06T06:00:00Z",2,4.625,2,1,0.694454364826301
12,"2020-04-06T07:00:00Z",4,4.0625,4,1,0.344372930440884
12,"2020-04-06T08:00:00Z",0,NA,0,NA,1
12,"2020-04-06T09:00:00Z",4,5.8125,3,0.75,0.344372930440884
12,"2020-04-06T10:00:00Z",2,6.125,2,1,0.517677669529664
12,"2020-04-06T11:00:00Z",5,5.9,4,0.8,0.440182222489509
12,"2020-04-06T12:00:00Z",5,4.57,4,0.8,0.299974996874219
12,"2020-04-06T13:00:00Z",2,5.125,2,1,0.659099025766973
12,"2020-04-06T14:00:00Z",7,0.964285714285714,1,0.142857142857143,0.311447234640791
12,"2020-04-06T15:00:00Z",11,1.27272727272727,0,0,0.28631077509277
12,"2020-04-06T16:00:00Z",16,1.703125,7,0.4375,0.272900164369391
12,"2020-04-06T17:00:00Z",15,1.01666666666667,5,0.333333333333333,0.211045467379369
12,"2020-04-06T18:00:00Z",11,1.65909090909091,2,0.181818181818182,0.374032899355309
12,"2020-04-06T19:00:00Z",10,2.2,4,0.4,0.369979423084221
12,"2020-04-06T20:00:00Z",7,3.42857142857143,5,0.714285714285714,0.388109685196279
12,"2020-04-06T21:00:00Z",1,6.75,1,1,NA
12,"2020-04-06T22:00:00Z",3,4.66666666666667,3,1,0.434369630441518
12,"2020-04-06T23:00:00Z",0,NA,0,NA,1
12,"2020-04-07T00:00:00Z",5,4.55,4,0.8,0.373565549577098
12,"2020-04-07T01:00:00Z",3,6.33333333333333,3,1,0.565622664412773
12,"2020-04-07T02:00:00Z",2,5.625,2,1,0.588388347648318
12,"2020-04-07T03:00:00Z",4,6.375,4,1,0.41393596310755
12,"2020-04-07T04:00:00Z",3,5.41666666666667,3,1,0.446064577153906
12,"2020-04-07T05:00:00Z",3,6.83333333333333,3,1,0.524273987289827
12,"2020-04-07T06:00:00Z",3,6,2,0.666666666666667,0.497269296440883
12,"2020-04-07T07:00:00Z",2,3.5,2,1,0.535355339059327
12,"2020-04-07T08:00:00Z",0,NA,0,NA,1
12,"2020-04-07T09:00:00Z",1,6.25,1,1,NA
12,"2020-04-07T10:00:00Z",2,6.5,2,1,0.606066017177982
12,"2020-04-07T11:00:00Z",2,4.375,2,1,0.553033008588991
12,"2020-04-07T12:00:00Z",4,5,4,1,0.4
12,"2020-04-07T13:00:00Z",1,4.25,1,1,NA
12,"2020-04-07T14:00:00Z",4,7.0625,4,1,0.451427199421197
12,"2020-04-07T15:00:00Z",2,5.75,2,1,0.853553390593274
12,"2020-04-07T16:00:00Z",2,6.875,0,0,0.517677669529664
12,"2020-04-07T17:00:00Z",3,5.75,3,1,0.508333333333333
12,"2020-04-07T18:00:00Z",0,NA,0,NA,1
12,"2020-04-07T19:00:00Z",1,4.5,1,1,NA
12,"2020-04-07T20:00:00Z",2,6,2,1,0.535355339059327
12,"2020-04-07T21:00:00Z",1,4,1,1,NA
12,"2020-04-07T22:00:00Z",1,4.25,1,1,NA
12,"2020-04-07T23:00:00Z",2,5.25,2,1,0.676776695296637
12,"2020-04-08T00:00:00Z",3,6.33333333333333,2,0.666666666666667,0.385374983319987
12,"2020-04-08T01:00:00Z",4,5.9375,3,0.75,0.493562962427925
12,"2020-04-08T02:00:00Z",4,4.75,4,1,0.343541434669348
12,"2020-04-08T03:00:00Z",2,5.25,1,0.5,0.606066017177982
12,"2020-04-08T04:00:00Z",4,4.6875,3,0.75,0.455522707585642
12,"2020-04-08T05:00:00Z",2,6.875,1,0.5,0.588388347648318
12,"2020-04-08T06:00:00Z",2,6.5,2,1,0.535355339059327
12,"2020-04-08T07:00:00Z",3,3.66666666666667,2,0.666666666666667,0.514187786785089
12,"2020-04-08T08:00:00Z",143,3.95734265734266,2,0.013986013986014,0.0440262906616341
12,"2020-04-08T09:00:00Z",505,3.97841584158416,1,0.00198019801980198,0.0395884366987548
12,"2020-04-08T10:00:00Z",508,4.03720472440945,2,0.00393700787401575,0.0420440811349074
12,"2020-04-08T11:00:00Z",388,4.00012886597938,4,0.0103092783505155,0.0420170304078014
12,"2020-04-08T12:00:00Z",271,4.00867158671587,0,0,0.0428346509148333
12,"2020-04-08T13:00:00Z",170,4.00382352941176,2,0.0117647058823529,0.0467747754578602
12,"2020-04-08T14:00:00Z",107,4.06775700934579,4,0.0373831775700935,0.0759842597437193
12,"2020-04-08T15:00:00Z",73,3.97808219178082,0,0,0.0555398171601439
12,"2020-04-08T16:00:00Z",45,4.03888888888889,1,0.0222222222222222,0.0931245949938472
12,"2020-04-08T17:00:00Z",31,4.04032258064516,2,0.0645161290322581,0.113676933693148
12,"2020-04-08T18:00:00Z",19,4.53947368421053,4,0.210526315789474,0.17404202773998
12,"2020-04-08T19:00:00Z",7,5.46428571428571,4,0.571428571428571,0.313900857681606
12,"2020-04-08T20:00:00Z",10,4.45,3,0.3,0.234267560407486
12,"2020-04-08T21:00:00Z",4,4.5625,1,0.25,0.356800046816469
12,"2020-04-08T22:00:00Z",3,5.75,1,0.333333333333333,0.497269296440883
12,"2020-04-08T23:00:00Z",5,5.4,3,0.6,0.409612738162546
12,"2020-04-09T00:00:00Z",3,6.58333333333333,2,0.666666666666667,0.548875285939626
12,"2020-04-09T01:00:00Z",4,6.1875,3,0.75,0.292695628191498
12,"2020-04-09T02:00:00Z",5,5.65,5,1,0.291172912644052
12,"2020-04-09T03:00:00Z",1,4,1,1,NA
12,"2020-04-09T04:00:00Z",1,8.5,1,1,NA
12,"2020-04-09T05:00:00Z",3,4.08333333333333,3,1,0.633680354849002
12,"2020-04-09T06:00:00Z",6,5.08333333333333,6,1,0.279212953440894
12,"2020-04-09T07:00:00Z",5,4.35,3,0.6,0.300933146190932
12,"2020-04-09T08:00:00Z",2,6.5,1,0.5,0.570710678118655
12,"2020-04-09T09:00:00Z",1,4.5,1,1,NA
12,"2020-04-09T10:00:00Z",4,6.5625,2,0.5,0.356800046816469
12,"2020-04-09T11:00:00Z",2,6.625,1,0.5,0.553033008588991
12,"2020-04-09T12:00:00Z",3,5.33333333333333,3,1,0.459163907254513
12,"2020-04-09T13:00:00Z",2,7.625,1,0.5,0.553033008588991
12,"2020-04-09T14:00:00Z",2,4.375,2,1,0.83587572106361
12,"2020-04-09T15:00:00Z",313,3.76214057507987,2,0.00638977635782748,0.0423071796000851
12,"2020-04-09T16:00:00Z",202,3.70866336633663,1,0.00495049504950495,0.0462643279809591
12,"2020-04-09T17:00:00Z",130,3.78923076923077,1,0.00769230769230769,0.0481690433560694
12,"2020-04-09T18:00:00Z",90,3.85888888888889,1,0.0111111111111111,0.0698744805092423
12,"2020-04-09T19:00:00Z",59,3.70338983050847,0,0,0.056470691920414
12,"2020-04-09T20:00:00Z",34,3.92647058823529,2,0.0588235294117647,0.124465460010628
12,"2020-04-09T21:00:00Z",20,3.675,1,0.05,0.12029074955984
12,"2020-04-09T22:00:00Z",12,4.27083333333333,1,0.0833333333333333,0.227720098235065
12,"2020-04-09T23:00:00Z",13,3.86538461538462,1,0.0769230769230769,0.0963293275682315
12,"2020-04-10T00:00:00Z",6,2.75,1,0.166666666666667,0.324780549675086
12,"2020-04-10T01:00:00Z",4,4.8125,2,0.5,0.3875
12,"2020-04-10T02:00:00Z",2,5.625,2,1,0.623743686707646
12,"2020-04-10T03:00:00Z",4,4.4375,3,0.75,0.330039052967911
12,"2020-04-10T04:00:00Z",2,3.625,2,1,0.517677669529664
12,"2020-04-10T05:00:00Z",3,3.66666666666667,3,1,0.514187786785089
12,"2020-04-10T06:00:00Z",2,4.625,2,1,0.694454364826301
12,"2020-04-10T07:00:00Z",4,3.5625,2,0.5,0.522622296715927
12,"2020-04-10T08:00:00Z",4,6.6875,3,0.75,0.423655549868123
12,"2020-04-10T09:00:00Z",4,6.3125,2,0.5,0.46053008494433
12,"2020-04-10T10:00:00Z",0,NA,0,NA,1
12,"2020-04-10T11:00:00Z",0,NA,0,NA,1
12,"2020-04-10T12:00:00Z",0,NA,0,NA,1
12,"2020-04-10T13:00:00Z",0,NA,0,NA,1
12,"2020-04-10T14:00:00Z",0,NA,0,NA,1
12,"2020-04-10T15:00:00Z",0,NA,0,NA,1
12,"2020-04-10T16:00:00Z",0,NA,0,NA,1
12,"2020-04-10T17:00:00Z",0,NA,0,NA,1
12,"2020-04-10T18:00:00Z",0,NA,0,NA,1
12,"2020-04-10T19:00:00Z",17,4.80882352941176,12,0.705882352941177,0.213573683835331
12,"2020-04-10T20:00:00Z",6,5.875,4,0.666666666666667,0.307866879131096
12,"2020-04-10T21:00:00Z",1,4.4,1,1,NA
12,"2020-04-10T22:00:00Z",1,3.75,1,1,NA
12,"2020-04-10T23:00:00Z",2,4.125,2,1,0.588388347648318
12,"2020-04-11T00:00:00Z",0,NA,0,NA,1
13,"2020-04-06T00:00:00Z",1,4.5,1,1,NA
13,"2020-04-06T01:00:00Z",3,6.58333333333333,3,1,0.459163907254513
13,"2020-04-06T02:00:00Z",1,6.5,1,1,NA
13,"2020-04-06T03:00:00Z",0,NA,0,NA,1
13,"2020-04-06T04:00:00Z",0,NA,0,NA,1
