"location","bin_start_rel","bin_timestamp","attribute","n_reports","mean_norm","sd_norm","se_norm","total_reports"
1,90,2020-04-09 18:00:00,"buildings",25,0.476,0.356230262611137,0.0712460525222275,25
1,90,2020-04-09 18:00:00,"medical",25,0.432,0.314536696322279,0.0629073392644557,25
1,90,2020-04-09 18:00:00,"roads_and_bridges",25,0.392,0.275257455242663,0.0550514910485326,25
1,90,2020-04-09 18:00:00,"power",25,0.332,0.226789182575654,0.0453578365151308,25
1,90,2020-04-09 18:00:00,"sewer_and_water",25,0.452,0.312409987036266,0.0624819974072532,25
1,90,2020-04-09 18:00:00,"shake_intensity",9,0.0222222222222222,0.0440958551844098,0.0146986183948033,25
2,90,2020-04-09 18:00:00,"buildings",116,0.296551724137931,0.300992859797663,0.0279464854445025,116
2,90,2020-04-09 18:00:00,"medical",3,0.733333333333333,0.378593889720018,0.2185812841434,116
2,90,2020-04-09 18:00:00,"roads_and_bridges",116,0.450862068965517,0.231627770977178,0.0215060986314019,116
2,90,2020-04-09 18:00:00,"power",116,0.483620689655172,0.236622600088334,0.0219698568718683,116
2,90,2020-04-09 18:00:00,"sewer_and_water",116,0.432758620689655,0.285832380819664,0.0265388703091297,116
2,90,2020-04-09 18:00:00,"shake_intensity",69,0.0956521739130435,0.0756049768994694,0.0091017696415725,116
4,90,2020-04-09 18:00:00,"buildings",120,0.51,0.11478880863671,0.0104787366399117,120
4,90,2020-04-09 18:00:00,"medical",0,NA,NA,NA,120
4,90,2020-04-09 18:00:00,"roads_and_bridges",120,0.508333333333333,0.122016208685866,0.0111385049797511,120
4,90,2020-04-09 18:00:00,"power",120,0.504166666666667,0.121887007416832,0.0111267105714997,120
4,90,2020-04-09 18:00:00,"sewer_and_water",120,0.703333333333333,0.128294129848179,0.0117115981522241,120
4,90,2020-04-09 18:00:00,"shake_intensity",111,0.498198198198198,0.0924239067675595,0.00877248901071126,120
5,90,2020-04-09 18:00:00,"buildings",43,0.42093023255814,0.292410458036289,0.0445921768008361,43
5,90,2020-04-09 18:00:00,"medical",43,0.404651162790698,0.36446535426965,0.0555804454618879,43
5,90,2020-04-09 18:00:00,"roads_and_bridges",43,0.486046511627907,0.274799836546736,0.0419065822010107,43
5,90,2020-04-09 18:00:00,"power",43,0.411627906976744,0.352683118478615,0.0537836713484334,43
5,90,2020-04-09 18:00:00,"sewer_and_water",43,0.576744186046512,0.290186482982701,0.0442530237847086,43
5,90,2020-04-09 18:00:00,"shake_intensity",18,0.0277777777777778,0.0574513149960142,0.0135414048072553,43
6,90,2020-04-09 18:00:00,"buildings",120,0.413333333333333,0.266295259563715,0.02430932010329,120
6,90,2020-04-09 18:00:00,"medical",120,0.394166666666667,0.303008953284071,0.0276608064732858,120
6,90,2020-04-09 18:00:00,"roads_and_bridges",120,0.3875,0.286550771309056,0.0261583868860791,120
6,90,2020-04-09 18:00:00,"power",120,0.326666666666667,0.331214554680939,0.0302356138287965,120
6,90,2020-04-09 18:00:00,"sewer_and_water",120,0.258333333333333,0.326834404999407,0.0298357626978258,120
6,90,2020-04-09 18:00:00,"shake_intensity",70,0.0857142857142857,0.0687058723429805,0.0082119224253607,120
7,90,2020-04-09 18:00:00,"buildings",0,NA,NA,NA,3
7,90,2020-04-09 18:00:00,"medical",0,NA,NA,NA,3
7,90,2020-04-09 18:00:00,"roads_and_bridges",3,0.466666666666667,0.404145188432738,0.233333333333333,3
7,90,2020-04-09 18:00:00,"power",3,0.866666666666667,0.115470053837925,0.0666666666666667,3
7,90,2020-04-09 18:00:00,"sewer_and_water",0,NA,NA,NA,3
7,90,2020-04-09 18:00:00,"shake_intensity",2,0.4,0,0,3
9,90,2020-04-09 18:00:00,"buildings",491,0.590835030549898,0.136492188888226,0.00615980625430942,491
9,90,2020-04-09 18:00:00,"medical",491,0.487576374745418,0.134424061606051,0.00606647297662363,491
9,90,2020-04-09 18:00:00,"roads_and_bridges",491,0.571894093686354,0.132881245838743,0.0059968466757333,491
9,90,2020-04-09 18:00:00,"power",491,0.316089613034623,0.172632037943552,0.00779077481048882,491
9,90,2020-04-09 18:00:00,"sewer_and_water",491,0.864765784114053,0.155710668799233,0.00702712411123884,491
9,90,2020-04-09 18:00:00,"shake_intensity",449,0.089977728285078,0.0762529240844896,0.00359859797972445,491
10,90,2020-04-09 18:00:00,"buildings",63,0.53968253968254,0.22756756000722,0.0286708176307082,63
10,90,2020-04-09 18:00:00,"medical",0,NA,NA,NA,63
10,90,2020-04-09 18:00:00,"roads_and_bridges",63,0.6,0.265184050510511,0.0334100499672192,63
10,90,2020-04-09 18:00:00,"power",63,0.633333333333333,0.242965549130975,0.0306107819122288,63
10,90,2020-04-09 18:00:00,"sewer_and_water",63,0.655555555555556,0.206957824734022,0.0260742350535768,63
10,90,2020-04-09 18:00:00,"shake_intensity",39,0.0923076923076923,0.0664300795241662,0.0106373259913299,63
11,90,2020-04-09 18:00:00,"buildings",52,0.511538461538461,0.187505656023289,0.0260023560473647,52
11,90,2020-04-09 18:00:00,"medical",52,0.325,0.184576887640301,0.0255962089481793,52
11,90,2020-04-09 18:00:00,"roads_and_bridges",52,0.551923076923077,0.157791603215282,0.0218817583165525,52
11,90,2020-04-09 18:00:00,"power",52,0.501923076923077,0.183100084723195,0.025391413231203,52
11,90,2020-04-09 18:00:00,"sewer_and_water",52,0.771153846153846,0.177495140459895,0.0246141473105321,52
11,90,2020-04-09 18:00:00,"shake_intensity",42,0.180952380952381,0.0706696030770716,0.0109045564952835,52
12,90,2020-04-09 18:00:00,"buildings",228,0.303070175438596,0.103418462150747,0.00684905497182854,228
12,90,2020-04-09 18:00:00,"medical",2,0.65,0.353553390593274,0.25,228
12,90,2020-04-09 18:00:00,"roads_and_bridges",228,0.423245614035088,0.134505101120272,0.0089078179312053,228
12,90,2020-04-09 18:00:00,"power",228,0.495614035087719,0.0946966879549519,0.00627144136516127,228
12,90,2020-04-09 18:00:00,"sewer_and_water",228,0.310087719298246,0.109198083070708,0.00723181971783149,228
12,90,2020-04-09 18:00:00,"shake_intensity",222,0.38018018018018,0.0900676666888447,0.00604494598772166,228
13,90,2020-04-09 18:00:00,"buildings",79,0.446835443037975,0.199252090706127,0.0224176116487678,79
13,90,2020-04-09 18:00:00,"medical",3,0.3,0.360555127546399,0.208166599946613,79
13,90,2020-04-09 18:00:00,"roads_and_bridges",79,0.454430379746835,0.201785280875635,0.0227026178098137,79
13,90,2020-04-09 18:00:00,"power",79,0.265822784810127,0.175328319087923,0.019725977049552,79
13,90,2020-04-09 18:00:00,"sewer_and_water",79,0.462025316455696,0.18694836629014,0.0210333345010923,79
13,90,2020-04-09 18:00:00,"shake_intensity",19,0.273684210526316,0.104573765900535,0.0239908672476795,79
14,90,2020-04-09 18:00:00,"buildings",155,0.425161290322581,0.150148648590818,0.0120602296756734,155
14,90,2020-04-09 18:00:00,"medical",3,0.6,0.346410161513775,0.2,155
14,90,2020-04-09 18:00:00,"roads_and_bridges",155,0.532903225806452,0.164794116896061,0.0132365819980334,155
14,90,2020-04-09 18:00:00,"power",155,0.519354838709677,0.146870724228914,0.0117969404550572,155
14,90,2020-04-09 18:00:00,"sewer_and_water",155,0.667741935483871,0.192027961935393,0.0154240570716261,155
14,90,2020-04-09 18:00:00,"shake_intensity",136,0.290441176470588,0.0833366012431141,0.00714605460188976,155
15,90,2020-04-09 18:00:00,"buildings",142,0.391549295774648,0.245669719395511,0.0206161448814692,142
15,90,2020-04-09 18:00:00,"medical",4,0.4,0.374165738677394,0.187082869338697,142
15,90,2020-04-09 18:00:00,"roads_and_bridges",142,0.394366197183099,0.252582308159865,0.0211962364443309,142
15,90,2020-04-09 18:00:00,"power",142,0.328169014084507,0.332274815163486,0.0278838830716676,142
15,90,2020-04-09 18:00:00,"sewer_and_water",142,0.41056338028169,0.274109194600216,0.0230027326246221,142
15,90,2020-04-09 18:00:00,"shake_intensity",95,0.174736842105263,0.0910557709069202,0.00934212497829253,142
16,90,2020-04-09 18:00:00,"buildings",403,0.378660049627792,0.133611120083426,0.00665564396213762,403
16,90,2020-04-09 18:00:00,"medical",403,0.379900744416873,0.154912878980643,0.00771676015440249,403
16,90,2020-04-09 18:00:00,"roads_and_bridges",403,0.473697270471464,0.143006028010212,0.00712363766040694,403
16,90,2020-04-09 18:00:00,"power",403,0.382133995037221,0.146190130104498,0.00728224908335911,403
16,90,2020-04-09 18:00:00,"sewer_and_water",403,0.666501240694789,0.134365717884941,0.00669323315604868,403
16,90,2020-04-09 18:00:00,"shake_intensity",44,0.104545454545455,0.0568741795935532,0.00857410518050472,403
17,90,2020-04-09 18:00:00,"buildings",32,0.403125,0.262106079239291,0.0463342465050803,32
17,90,2020-04-09 18:00:00,"medical",2,0.75,0.353553390593274,0.25,32
17,90,2020-04-09 18:00:00,"roads_and_bridges",32,0.634375,0.204165295145711,0.0360916661701214,32
17,90,2020-04-09 18:00:00,"power",32,0.396875,0.324767286410717,0.0574112876321429,32
17,90,2020-04-09 18:00:00,"sewer_and_water",32,0.4875,0.249838657614689,0.0441656522504726,32
17,90,2020-04-09 18:00:00,"shake_intensity",21,0.080952380952381,0.0749603069567329,0.0163576800355406,32
18,90,2020-04-09 18:00:00,"buildings",56,0.548214285714286,0.244198928914762,0.0326324545077215,56
18,90,2020-04-09 18:00:00,"medical",2,0.05,0.0707106781186548,0.05,56
18,90,2020-04-09 18:00:00,"roads_and_bridges",56,0.398214285714286,0.228426293207615,0.0305247474040594,56
18,90,2020-04-09 18:00:00,"power",56,0.335714285714286,0.251850295669017,0.0336549113982564,56
18,90,2020-04-09 18:00:00,"sewer_and_water",56,0.425,0.202933038665019,0.0271180679693375,56
18,90,2020-04-09 18:00:00,"shake_intensity",39,0.271794871794872,0.105003052458683,0.0168139449341077,56
19,90,2020-04-09 18:00:00,"buildings",40,0.38,0.28840854214029,0.0456013944905984,40
19,90,2020-04-09 18:00:00,"medical",0,NA,NA,NA,40
19,90,2020-04-09 18:00:00,"roads_and_bridges",40,0.405,0.30963170844052,0.0489570717240612,40
19,90,2020-04-09 18:00:00,"power",40,0.3575,0.322559873193911,0.0510011940533925,40
19,90,2020-04-09 18:00:00,"sewer_and_water",40,0.32,0.266217570554227,0.0420926938053966,40
19,90,2020-04-09 18:00:00,"shake_intensity",28,0.146428571428571,0.0999338405484973,0.0188857206893505,40
1,96,2020-04-10,"buildings",13,0.669230769230769,0.262629699337982,0.0728403728786759,13
1,96,2020-04-10,"medical",13,0.553846153846154,0.366550098020686,0.101662705649226,13
1,96,2020-04-10,"roads_and_bridges",13,0.5,0.397911212877111,0.110360713931576,13
1,96,2020-04-10,"power",13,0.353846153846154,0.350274617539307,0.0971486995408853,13
1,96,2020-04-10,"sewer_and_water",13,0.438461538461538,0.368642694078475,0.102243087371164,13
1,96,2020-04-10,"shake_intensity",1,0.1,NA,NA,13
2,96,2020-04-10,"buildings",55,0.574545454545455,0.305030770650718,0.0411303407239542,55
2,96,2020-04-10,"medical",1,0.1,NA,NA,55
2,96,2020-04-10,"roads_and_bridges",55,0.494545454545455,0.343413249500744,0.0463058331162913,55
2,96,2020-04-10,"power",55,0.510909090909091,0.349959112570855,0.0471884771126058,55
2,96,2020-04-10,"sewer_and_water",55,0.485454545454545,0.357158633610178,0.0481592603315083,55
2,96,2020-04-10,"shake_intensity",9,0.0333333333333333,0.05,0.0166666666666667,55
4,96,2020-04-10,"buildings",13,0.669230769230769,0.232323823518723,0.0644350352468157,13
4,96,2020-04-10,"medical",1,0.6,NA,NA,13
4,96,2020-04-10,"roads_and_bridges",13,0.707692307692308,0.266024868704471,0.0737820234355803,13
4,96,2020-04-10,"power",13,0.530769230769231,0.36374124361652,0.100883669604646,13
4,96,2020-04-10,"sewer_and_water",13,0.553846153846154,0.236697361678666,0.0656480364845749,13
4,96,2020-04-10,"shake_intensity",3,0.166666666666667,0.288675134594813,0.166666666666667,13
5,96,2020-04-10,"buildings",27,0.422222222222222,0.361974641412408,0.0696620522197572,27
5,96,2020-04-10,"medical",27,0.522222222222222,0.316632926677581,0.0609360351505334,27
5,96,2020-04-10,"roads_and_bridges",27,0.474074074074074,0.313286048441593,0.0602919281337026,27
5,96,2020-04-10,"power",27,0.503703703703704,0.374660340001941,0.0721034160515992,27
5,96,2020-04-10,"sewer_and_water",27,0.533333333333333,0.312557686983231,0.0601517549056852,27
5,96,2020-04-10,"shake_intensity",8,0.0625,0.0517549169506766,0.018298126367785,27
6,96,2020-04-10,"buildings",65,0.447692307692308,0.334994259422686,0.0415509240564013,65
6,96,2020-04-10,"medical",65,0.541538461538462,0.34726264721943,0.0430726302806079,65
6,96,2020-04-10,"roads_and_bridges",65,0.547692307692308,0.319231348470281,0.0395957755800664,65
6,96,2020-04-10,"power",65,0.533846153846154,0.321751516642173,0.0399083639703872,65
6,96,2020-04-10,"sewer_and_water",65,0.547692307692308,0.346909431763038,0.0430288192952215,65
6,96,2020-04-10,"shake_intensity",11,0.0272727272727273,0.0467099366496914,0.0140835758043906,65
8,96,2020-04-10,"buildings",1225,0.693224489795918,0.112943979640416,0.00322697084686904,1225
8,96,2020-04-10,"medical",22,0.481818181818182,0.266612548621124,0.0568419863554186,1225
8,96,2020-04-10,"roads_and_bridges",1225,0.934938775510204,0.154625365323548,0.00441786758067279,1225
8,96,2020-04-10,"power",1225,0.862775510204082,0.149023409315258,0.00425781169472166,1225
8,96,2020-04-10,"sewer_and_water",1225,0.869551020408163,0.156332175936454,0.00446663359818441,1225
8,96,2020-04-10,"shake_intensity",1147,0.0962510897994769,0.0738724413904051,0.00218122638871593,1225
9,96,2020-04-10,"buildings",50,0.58,0.316227766016838,0.0447213595499958,50
9,96,2020-04-10,"medical",50,0.482,0.296021234759555,0.0418637244947392,50
9,96,2020-04-10,"roads_and_bridges",50,0.518,0.300129223869333,0.0424446818860521,50
9,96,2020-04-10,"power",50,0.456,0.320815287945559,0.0453701331229239,50
9,96,2020-04-10,"sewer_and_water",50,0.674,0.311553055068393,0.0440602555876493,50
9,96,2020-04-10,"shake_intensity",15,0.0466666666666667,0.0516397779494322,0.0133333333333333,50
10,96,2020-04-10,"buildings",19,0.510526315789474,0.343017228012603,0.0786935490947572,19
10,96,2020-04-10,"medical",0,NA,NA,NA,19
10,96,2020-04-10,"roads_and_bridges",19,0.463157894736842,0.289080008755341,0.0663195023559151,19
10,96,2020-04-10,"power",19,0.547368421052632,0.343783557638995,0.0788693571683825,19
10,96,2020-04-10,"sewer_and_water",19,0.389473684210526,0.312507309856026,0.0716940938305353,19
10,96,2020-04-10,"shake_intensity",1,0,NA,NA,19
11,96,2020-04-10,"buildings",10,0.74,0.250333111406914,0.0791622805802528,10
11,96,2020-04-10,"medical",10,0.54,0.291356978445495,0.092135166407235,10
11,96,2020-04-10,"roads_and_bridges",10,0.54,0.340587727318528,0.10770329614269,10
11,96,2020-04-10,"power",10,0.59,0.321282153600573,0.101598337694188,10
11,96,2020-04-10,"sewer_and_water",10,0.34,0.327278338896895,0.103494497975067,10
11,96,2020-04-10,"shake_intensity",1,0,NA,NA,10
12,96,2020-04-10,"buildings",21,0.366666666666667,0.233095116493961,0.0508655245456251,21
12,96,2020-04-10,"medical",0,NA,NA,NA,21
12,96,2020-04-10,"roads_and_bridges",21,0.452380952380952,0.335587615413691,0.0732312214249033,21
12,96,2020-04-10,"power",21,0.385714285714286,0.217452786336975,0.0474520882603928,21
12,96,2020-04-10,"sewer_and_water",21,0.376190476190476,0.275508188453196,0.0601208156269967,21
12,96,2020-04-10,"shake_intensity",8,0.3625,0.159798980865694,0.0564974714984156,21
13,96,2020-04-10,"buildings",15,0.58,0.400356983560565,0.10337172865786,15
13,96,2020-04-10,"medical",0,NA,NA,NA,15
13,96,2020-04-10,"roads_and_bridges",15,0.526666666666667,0.343233919957693,0.0886226170566422,15
13,96,2020-04-10,"power",15,0.393333333333333,0.328343606317412,0.0847779546067348,15
13,96,2020-04-10,"sewer_and_water",15,0.493333333333333,0.286522665936289,0.0739798342321465,15
13,96,2020-04-10,"shake_intensity",2,0,0,0,15
14,96,2020-04-10,"buildings",6,0.333333333333333,0.320416395751944,0.130809445802324,6
14,96,2020-04-10,"medical",0,NA,NA,NA,6
14,96,2020-04-10,"roads_and_bridges",6,0.816666666666667,0.213697605664328,0.0872416821886827,6
14,96,2020-04-10,"power",6,0.45,0.294957624075053,0.120415945787923,6
14,96,2020-04-10,"sewer_and_water",6,0.566666666666667,0.377712412645741,0.154200446749605,6
14,96,2020-04-10,"shake_intensity",2,0.15,0.212132034355964,0.15,6
15,96,2020-04-10,"buildings",61,0.573770491803279,0.336601465308883,0.0430974013989904,61
15,96,2020-04-10,"medical",2,0.1,0.14142135623731,0.1,61
15,96,2020-04-10,"roads_and_bridges",61,0.642622950819672,0.315414550707183,0.0403846949579839,61
15,96,2020-04-10,"power",61,0.537704918032787,0.315258589323236,0.0403647261489933,61
15,96,2020-04-10,"sewer_and_water",61,0.544262295081967,0.358015172008084,0.0458391455925542,61
15,96,2020-04-10,"shake_intensity",12,0.05,0.0522232967867094,0.0150755672288882,61
16,96,2020-04-10,"buildings",30,0.516666666666667,0.276783661732948,0.0505335516933383,30
16,96,2020-04-10,"medical",30,0.52,0.265745535531968,0.0485182747890498,30
16,96,2020-04-10,"roads_and_bridges",30,0.536666666666667,0.234128366401901,0.0427457958767187,30
16,96,2020-04-10,"power",30,0.52,0.301032705291589,0.054960801078336,30
16,96,2020-04-10,"sewer_and_water",30,0.593333333333333,0.31396610110596,0.0573221052892274,30
16,96,2020-04-10,"shake_intensity",2,0,0,0,30
17,96,2020-04-10,"buildings",15,0.526666666666667,0.347371079203014,0.0896908269804914,15
17,96,2020-04-10,"medical",0,NA,NA,NA,15
17,96,2020-04-10,"roads_and_bridges",15,0.426666666666667,0.310452818284763,0.0801585730000031,15
17,96,2020-04-10,"power",15,0.526666666666667,0.334806269498106,0.0864466070647997,15
17,96,2020-04-10,"sewer_and_water",15,0.613333333333333,0.339887936714161,0.0877586878980497,15
17,96,2020-04-10,"shake_intensity",3,0.133333333333333,0.0577350269189626,0.0333333333333333,15
18,96,2020-04-10,"buildings",20,0.47,0.361429908761531,0.0808181845092329,20
18,96,2020-04-10,"medical",0,NA,NA,NA,20
18,96,2020-04-10,"roads_and_bridges",20,0.59,0.304181386329725,0.0680170257323391,20
18,96,2020-04-10,"power",20,0.64,0.342437086038789,0.0765712602399676,20
18,96,2020-04-10,"sewer_and_water",20,0.47,0.365772434286963,0.0817892027361223,20
18,96,2020-04-10,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,20
19,96,2020-04-10,"buildings",19,0.557894736842105,0.335519149103601,0.0769733718192291,19
19,96,2020-04-10,"medical",0,NA,NA,NA,19
19,96,2020-04-10,"roads_and_bridges",19,0.442105263157895,0.373148450461571,0.0856061256053042,19
19,96,2020-04-10,"power",19,0.526315789473684,0.358766567969199,0.0823066954788765,19
19,96,2020-04-10,"sewer_and_water",19,0.473684210526316,0.366427354120777,0.0840642003558662,19
19,96,2020-04-10,"shake_intensity",2,0.15,0.212132034355964,0.15,19
1,102,2020-04-10 06:00:00,"buildings",18,0.6,0.302926898578441,0.0714005547295417,18
1,102,2020-04-10 06:00:00,"medical",18,0.627777777777778,0.354476508066814,0.0835509142084573,18
1,102,2020-04-10 06:00:00,"roads_and_bridges",18,0.361111111111111,0.346645926981424,0.0817052285464205,18
1,102,2020-04-10 06:00:00,"power",18,0.494444444444444,0.333382349337323,0.0785789733147746,18
1,102,2020-04-10 06:00:00,"sewer_and_water",18,0.405555555555556,0.322622019273734,0.0760427391961847,18
1,102,2020-04-10 06:00:00,"shake_intensity",2,0.05,0.0707106781186548,0.05,18
2,102,2020-04-10 06:00:00,"buildings",49,0.636734693877551,0.314704807154671,0.0449578295935244,49
2,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,49
2,102,2020-04-10 06:00:00,"roads_and_bridges",49,0.497959183673469,0.315231261614897,0.0450330373735567,49
2,102,2020-04-10 06:00:00,"power",49,0.502040816326531,0.321772302981451,0.0459674718544929,49
2,102,2020-04-10 06:00:00,"sewer_and_water",49,0.506122448979592,0.355555998440767,0.0507937140629668,49
2,102,2020-04-10 06:00:00,"shake_intensity",6,0.05,0.0547722557505166,0.0223606797749979,49
5,102,2020-04-10 06:00:00,"buildings",20,0.58,0.327028085064651,0.0731257028756143,20
5,102,2020-04-10 06:00:00,"medical",20,0.54,0.308476732893815,0.0689774944227616,20
5,102,2020-04-10 06:00:00,"roads_and_bridges",20,0.635,0.337599887752538,0.0754896298210974,20
5,102,2020-04-10 06:00:00,"power",20,0.48,0.359238961666114,0.0803282738451871,20
5,102,2020-04-10 06:00:00,"sewer_and_water",20,0.485,0.343779304970959,0.0768713895172696,20
5,102,2020-04-10 06:00:00,"shake_intensity",8,0.05,0.0534522483824849,0.0188982236504614,20
6,102,2020-04-10 06:00:00,"buildings",71,0.577464788732394,0.364180953098316,0.0432203275400637,71
6,102,2020-04-10 06:00:00,"medical",71,0.577464788732394,0.301044459506561,0.0357274042843269,71
6,102,2020-04-10 06:00:00,"roads_and_bridges",71,0.530985915492958,0.326274008113152,0.0387216008374082,71
6,102,2020-04-10 06:00:00,"power",71,0.556338028169014,0.341731889212329,0.0405561138137126,71
6,102,2020-04-10 06:00:00,"sewer_and_water",71,0.561971830985916,0.310007464049819,0.0367911172237515,71
6,102,2020-04-10 06:00:00,"shake_intensity",11,0.0545454545454545,0.0522232967867094,0.0157459164324443,71
8,102,2020-04-10 06:00:00,"buildings",69,0.505797101449275,0.306250598064729,0.0368682395060494,69
8,102,2020-04-10 06:00:00,"medical",1,0.3,NA,NA,69
8,102,2020-04-10 06:00:00,"roads_and_bridges",69,0.518840579710145,0.34822041799059,0.0419208120816803,69
8,102,2020-04-10 06:00:00,"power",69,0.582608695652174,0.350611449822739,0.0422086584885488,69
8,102,2020-04-10 06:00:00,"sewer_and_water",69,0.578260869565217,0.360093764430302,0.0433501950218079,69
8,102,2020-04-10 06:00:00,"shake_intensity",18,0.0555555555555556,0.0615698763455199,0.0145121590269115,69
9,102,2020-04-10 06:00:00,"buildings",54,0.6,0.362902346654781,0.0493847542090462,54
9,102,2020-04-10 06:00:00,"medical",54,0.551851851851852,0.326063277074992,0.0443715918163035,54
9,102,2020-04-10 06:00:00,"roads_and_bridges",54,0.531481481481481,0.336364623627326,0.0457734275227921,54
9,102,2020-04-10 06:00:00,"power",54,0.527777777777778,0.343355619964209,0.0467247816238494,54
9,102,2020-04-10 06:00:00,"sewer_and_water",54,0.574074074074074,0.330913649561495,0.0450316439082127,54
9,102,2020-04-10 06:00:00,"shake_intensity",10,0.06,0.0516397779494322,0.0163299316185545,54
10,102,2020-04-10 06:00:00,"buildings",12,0.516666666666667,0.368863939767235,0.106481847459479,12
10,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,12
10,102,2020-04-10 06:00:00,"roads_and_bridges",12,0.5,0.386122919665369,0.111464085804543,12
10,102,2020-04-10 06:00:00,"power",12,0.608333333333333,0.274551976643381,0.0792563288108001,12
10,102,2020-04-10 06:00:00,"sewer_and_water",12,0.7,0.361813613493316,0.104446593573419,12
10,102,2020-04-10 06:00:00,"shake_intensity",3,0.0666666666666667,0.0577350269189626,0.0333333333333333,12
11,102,2020-04-10 06:00:00,"buildings",14,0.528571428571429,0.402737882744847,0.107636226707568,14
11,102,2020-04-10 06:00:00,"medical",14,0.5,0.382300727378129,0.102174167183102,14
11,102,2020-04-10 06:00:00,"roads_and_bridges",14,0.664285714285714,0.302825521882315,0.0809335250610457,14
11,102,2020-04-10 06:00:00,"power",14,0.7,0.257203899958469,0.0687406337276194,14
11,102,2020-04-10 06:00:00,"sewer_and_water",14,0.442857142857143,0.325137333621173,0.0868966075756889,14
11,102,2020-04-10 06:00:00,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,14
12,102,2020-04-10 06:00:00,"buildings",14,0.378571428571429,0.314223270519966,0.0839797015169498,14
12,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,14
12,102,2020-04-10 06:00:00,"roads_and_bridges",14,0.607142857142857,0.33618741502617,0.0898498660552217,14
12,102,2020-04-10 06:00:00,"power",14,0.507142857142857,0.366824807722214,0.0980380536761253,14
12,102,2020-04-10 06:00:00,"sewer_and_water",14,0.664285714285714,0.322507347220166,0.0861937141439432,14
12,102,2020-04-10 06:00:00,"shake_intensity",5,0.08,0.0447213595499958,0.02,14
13,102,2020-04-10 06:00:00,"buildings",10,0.53,0.377270901784558,0.119303534454489,10
13,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,10
13,102,2020-04-10 06:00:00,"roads_and_bridges",10,0.52,0.379473319220205,0.12,10
13,102,2020-04-10 06:00:00,"power",10,0.6,0.410960933531265,0.129957257930786,10
13,102,2020-04-10 06:00:00,"sewer_and_water",10,0.57,0.316403399335581,0.100055540132024,10
13,102,2020-04-10 06:00:00,"shake_intensity",2,0,0,0,10
14,102,2020-04-10 06:00:00,"buildings",28,0.617857142857143,0.296964359288839,0.0561209887805644,28
14,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,28
14,102,2020-04-10 06:00:00,"roads_and_bridges",28,0.667857142857143,0.33780727732504,0.0638395747764203,28
14,102,2020-04-10 06:00:00,"power",28,0.589285714285714,0.313095992515236,0.059169580906161,28
14,102,2020-04-10 06:00:00,"sewer_and_water",28,0.521428571428571,0.37550671233054,0.07096409831872,28
14,102,2020-04-10 06:00:00,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,28
15,102,2020-04-10 06:00:00,"buildings",61,0.518032786885246,0.309035163436844,0.0395678981160061,61
15,102,2020-04-10 06:00:00,"medical",2,0.35,0.494974746830583,0.35,61
15,102,2020-04-10 06:00:00,"roads_and_bridges",61,0.462295081967213,0.306683297244475,0.0392667725067155,61
15,102,2020-04-10 06:00:00,"power",61,0.616393442622951,0.344567520170262,0.0441173502088156,61
15,102,2020-04-10 06:00:00,"sewer_and_water",61,0.529508196721311,0.339285652656225,0.0434410763720993,61
15,102,2020-04-10 06:00:00,"shake_intensity",10,0.05,0.052704627669473,0.0166666666666667,61
16,102,2020-04-10 06:00:00,"buildings",32,0.56875,0.363173734306768,0.0642006525692892,32
16,102,2020-04-10 06:00:00,"medical",32,0.490625,0.368396153354581,0.0651238545500158,32
16,102,2020-04-10 06:00:00,"roads_and_bridges",32,0.4625,0.334808563500918,0.0591863514127065,32
16,102,2020-04-10 06:00:00,"power",32,0.503125,0.32773354145334,0.0579356523959849,32
16,102,2020-04-10 06:00:00,"sewer_and_water",32,0.56875,0.341190988044205,0.0603146153314488,32
16,102,2020-04-10 06:00:00,"shake_intensity",6,0.1,0,0,32
17,102,2020-04-10 06:00:00,"buildings",8,0.725,0.243486579272276,0.0860855056656711,8
17,102,2020-04-10 06:00:00,"medical",0,NA,NA,NA,8
17,102,2020-04-10 06:00:00,"roads_and_bridges",8,0.675,0.286605752110555,0.101330435422222,8
17,102,2020-04-10 06:00:00,"power",8,0.675,0.337003603202441,0.119148766554373,8
17,102,2020-04-10 06:00:00,"sewer_and_water",8,0.525,0.353553390593274,0.125,8
17,102,2020-04-10 06:00:00,"shake_intensity",1,0.1,NA,NA,8
18,102,2020-04-10 06:00:00,"buildings",25,0.608,0.299888868305133,0.0599777736610266,25
18,102,2020-04-10 06:00:00,"medical",1,0.6,NA,NA,25
18,102,2020-04-10 06:00:00,"roads_and_bridges",25,0.552,0.347754702819866,0.0695509405639732,25
18,102,2020-04-10 06:00:00,"power",25,0.592,0.292859465728302,0.0585718931456605,25
18,102,2020-04-10 06:00:00,"sewer_and_water",25,0.604,0.363409777890836,0.0726819555781672,25
18,102,2020-04-10 06:00:00,"shake_intensity",2,0.1,0,0,25
